time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
0.23999999999999996,-0.000536717613659474,-0.32388667022771983,0.0,2.7043705901947988,0.0023837610753423277,0.0,-0.00897047939419158,-2.0476812599154024,-9.277356326753573,-7.234620357384525,0.009819254607066147,0.0,900.1453656239631,899.9189211898962,899.7947224872729,871.4338312173167,19,27.266506579092358
0.23999999999999996,-0.0005080963162305178,-0.3173249834951491,0.0,2.707151199273291,0.0024620974589790734,0.0,-0.008538103269467108,-1.9923878269984796,-9.317538197540964,-7.10335650162282,0.016495841346828338,0.0,900.1076111154377,900.0930209823073,899.9165053658486,874.354329610224,20,27.266523603548166
0.23999999999999996,-0.0013337125868971309,-0.3585319632383395,0.0,2.7726400976231886,0.008744216534769755,0.0,-0.02506788247744926,-2.4878152204513118,-9.17242474403543,-7.1705984186998375,0.08206947420970623,0.0,899.6621795609421,900.3894813364776,900.3177785847696,871.5952809808759,21,27.266403535986434
0.23999999999999996,9.13236571637488e-05,-0.5379208334449035,0.0,3.171346690020245,6.280547979090732,0.0,0.004332383806249274,-4.77921940450186,-8.028878937708074,-6.632330770954927,-0.033735997984498486,0.0,900.1586201856508,899.8402561305938,899.8386301243302,899.9898294855157,22,27.266103790763847
0.48000000000000015,0.0037534033511962338,-3.567568440729179,0.0,2.5371083246404584,6.27162465555087,0.0,0.04523778712986891,-14.01212472263672,-5.99683892688419,-16.191882328248475,-0.06542814292437146,0.0,900.0710907206362,899.512127690633,900.3375770124808,497.80864864157934,23,54.50332577638028
2.3400000000000016,-3.10128978348092,-15.048727917744076,0.0,0.6946166774787521,6.278559028956872,0.0,-3.4897809521309284,-7.368053992757845,-11.387191733422592,-28.831560677556304,-0.1958243127811094,0.0,900.506057234522,899.827434091464,899.8618901021864,3.814304517606751,24,265.27740359227283
3.0600000000000023,-1.1816583995890992,-39.481752786964094,0.0,2.398806036350827,0.20033947104983962,0.0,-2.996722677626949,-9.98282264506502,-37.84956141092823,-1.112430457362135,0.2206104156769564,0.0,899.9287186534652,900.0600636448596,899.9164766654525,899.5162132057426,25,345.2178007726527
5.0399999999999805,-11.96890124517607,-44.479154464356384,130.41992046330557,0.01201881920903336,5.453591831416887,0.0,-2.6736300764237453,-21.653388965432676,38.94122288645337,0.3008939236972457,-0.39804318828937835,0.0,899.5747017869024,899.7345776259548,899.6561817807611,900.3478278891511,26,550.912130773799
5.0399999999999805,9.246015890557883,-51.9756831327901,119.3895623546252,5.57454949814856,5.316391106453269,0.0,7.123347687575521,-26.25854196491147,24.5493063678097,-0.04478884890701003,-0.5379086667149732,0.0,900.0527048762382,899.7232913626783,899.6731033343392,899.5610467281102,27,551.6914003172318
5.0399999999999805,-24.306292146509534,-41.62161164998944,117.60467069532494,5.687669480383407,0.7196953925811407,0.0,-15.875758598746847,-17.32052157142416,18.42618058253685,0.011883199429799951,0.09139454485773589,0.0,900.3226691672285,900.3284851427217,899.824084636185,901.0253074247069,28,551.4084947469855
5.0399999999999805,-2.9999573115518845,-50.38967135372831,116.02258149060873,5.030236755229591,0.6342918805671935,0.0,-7.557615304232815,-25.979922734747518,15.938403040036647,-0.4281822776720565,0.33488947692534093,0.0,899.8413353431176,899.927138149402,899.8293485334897,900.266270857458,29,552.71100096564
5.0399999999999805,-23.38142172392782,-54.822115085873705,110.40646529942731,4.623178090146499,0.9448187190886186,0.0,-17.806321859175153,-25.88352335915205,9.682352926567583,-0.637975029189925,0.22162718674393928,0.0,899.6294136052501,899.7524409732156,900.6373173751407,900.2045810274876,30,551.0890330230479
5.0399999999999805,-53.4680489119519,-44.25460741278156,101.2015113338599,5.1354304120196765,1.8751962364853174,0.0,-32.879586794986714,-8.975801709247408,2.8342918733502636,-0.12974888161337567,0.49794587518535405,0.0,900.2213373039998,900.0909648811536,899.7761078230482,900.072658845755,31,549.4799203753175
5.0399999999999805,11.769178643120261,-89.29613463279992,109.14395691214682,5.072713988366175,5.156041214743521,0.0,-1.6440488941227502,-62.18008061181979,20.86552021335398,-0.06234865829039054,-0.2579818602907388,0.0,899.6498537219769,899.8346582341392,899.8460011945823,899.7882960139572,32,549.1835720388394
5.0399999999999805,2.1798597614925934,-52.05250309146109,114.75750603356404,5.131032938291952,0.23419705044736094,0.0,-0.759363670988644,-26.35811449334949,15.058886155992484,-0.08701134459738727,0.22174702437561022,0.0,900.0010451620814,900.4565824401357,899.8987981060308,899.8819514269081,33,552.480105991813
5.0399999999999805,-5.300354600269343,-75.84607573183429,88.282234609693,3.6779238570183423,0.02124147213283134,0.0,-4.177181138404248,-33.847032117941964,-12.43742670449209,-0.7869812130920675,-0.1506723002291084,0.0,900.2191396396021,900.2408806214212,900.1623730560751,900.2490568018197,34,551.984718105595
5.0399999999999805,-51.780814140714796,-60.649541887632715,94.43398004305176,4.857165986974058,1.2235816781645212,0.0,-24.71820515977363,-20.70750170650024,3.0769157065650963,-0.16260289003444414,0.2582141750605323,0.0,899.6371026413013,900.1983707904042,899.970669480795,899.402497843675,35,548.0472876939174
5.0399999999999805,-15.974569934052491,-44.914220503756034,117.93511552701416,5.46231715967145,6.251933581884458,0.0,-6.6384631651520465,-21.387671690276598,19.853670388524556,-0.25860422736139554,-0.04619433958939935,0.0,899.8234939052332,900.0058970287864,899.9123935587278,899.5825027567478,36,551.6193758272933
5.0399999999999805,-9.175362874177376,-70.01132044641156,102.93989264032571,4.951416805689789,0.20063252385439867,0.0,-4.951545516995001,-28.448560026516223,9.504142980919967,-0.22308720193571605,0.059518959824493456,0.0,899.5629860798505,901.0613888461351,899.9085079927227,900.5598163325457,37,550.6009884739437
5.0399999999999805,21.625521410697875,-96.26300142109861,144.28385639191683,5.953826086569041,4.706709297066851,0.0,18.466962883568744,-81.72565360445476,102.75986948359585,0.2596685677050613,-0.45619605746030034,0.0,900.4046949311968,899.6302742488633,899.9553811623646,899.8324697902902,38,546.5094139762894
5.0399999999999805,4.373972628049717,-92.54734511454369,79.46670106021266,4.283354834376256,5.730613730312253,0.0,0.6342973071449138,-36.131138357136145,-6.2650610479126865,-0.2798092563127154,-0.28773520590144613,0.0,900.5519996277362,899.5296051254461,900.1697983784327,899.8093759476502,39,550.2546397551533
5.0399999999999805,-42.61022465928727,-43.3676019753128,115.7499257947142,0.3033476265906536,0.9956037390819645,0.0,-24.88945709953057,-19.677826364213068,20.389260896511743,0.3124674921769133,0.29305063324916863,0.0,899.8421423664579,900.0367490029538,899.951907129538,899.9186292781965,40,549.5036183042395
5.0399999999999805,26.063787447748133,-72.84984931700079,121.0888525602112,5.317584131788756,5.242201660906915,0.0,5.151742795215671,-40.17051117214246,26.96744941281572,-0.33363590622838524,-0.13449532801301559,0.0,899.8535133561954,900.369168728658,899.7881426651821,899.4617287102415,41,547.3602758332556
5.0399999999999805,18.26654155653264,-53.877659565954694,113.17783176844569,5.561308388043031,5.804598378724986,0.0,8.964973290972486,-23.252290896743375,17.05844329063475,0.005528401252916466,-0.06696232507234331,0.0,899.8134994171863,899.9957333253051,899.6598175627132,899.8905148584233,42,550.6354390036296
5.0399999999999805,26.614405280879293,-24.870484990560833,129.2308249814403,0.003984733377335736,5.217318784964517,0.0,15.485344688058891,-9.37227599951023,28.8046397416677,0.05742258992057374,-0.3847869897494955,0.0,899.7076515442476,899.6673990809282,900.3293114279468,900.3425825951243,43,551.3936480517189
5.0399999999999805,-18.300487189759565,-6.733091632214974,136.47064123776354,0.9644621943124552,0.7137071328556308,0.0,-16.757593117511952,-2.1257776460362368,37.94874059959629,0.4958794608688902,0.1516195488061796,0.0,900.2242648971056,900.0601907459406,899.7781300887673,899.8107912183233,44,553.9105945517651
5.0399999999999805,25.612035530687795,-87.23818009094656,91.3959539718545,4.463417053474718,5.088203057458426,0.0,10.059157318392483,-49.472040523387314,-3.475008118197361,-0.1496381058201548,-0.4591748996416418,0.0,900.4692920999017,899.7286202214049,900.0770354208694,900.6399672327993,45,548.775393780258
4.739999999999987,-5.050003397244737,-100.62349619720803,0.0,2.7895275500146077,0.7320660046258274,0.0,-9.546667856550059,-15.62868932076898,-37.6073566939348,-0.610181761399842,0.31238620852754534,0.0,899.808872915095,900.4535794553778,900.4519737008648,899.8893608734114,46,521.8882121031354
5.0399999999999805,-16.726055947089502,-70.90583941669274,98.54053955655219,4.536257701583057,0.2112059359908658,0.0,-7.359119391061767,-30.816046049815814,3.320974960557555,-0.4051274050725845,-0.007020073811370793,0.0,899.7642581258215,900.0178524348364,900.0320414100431,899.4633052133321,47,550.3915044342883
5.0399999999999805,-16.38677168903649,-81.068275658927,91.15546993395219,4.480782146495809,0.593933719684407,0.0,-10.9588131193316,-30.66104630262014,0.8003316126449629,-0.42445888502301077,0.21129093262760945,0.0,899.4781941083056,900.8952504646401,899.9706007442278,899.4847258834939,48,549.9812177436845
5.0399999999999805,-21.887329995142004,-74.91138503609022,94.67292929652135,4.32882007983779,0.38539169767292325,0.0,-9.375227367573029,-31.574979017672337,0.4590682508127306,-0.4053746467653166,0.011731334143732201,0.0,900.2568101195682,899.88526940241,899.5997942104016,900.0409539350518,49,549.3780144246838
5.0399999999999805,-3.8476015392708867,-24.502403312441476,132.7294034597428,0.6619299626038586,0.21422811168680855,0.0,-2.7623257988448735,-10.601761017578815,39.4577575950012,0.3625975544175287,0.28228676124424107,0.0,899.4250292198114,899.7900586761284,899.8932730090768,899.670369805314,50,553.5613482542266
5.0399999999999805,-2.430453149729296,-39.80402174804377,123.06968109699841,0.06126638266934403,0.43089567280952235,0.0,-6.147812408613348,-17.73817261845134,26.817174908422427,0.5058531562047189,0.1898080453527202,0.0,899.7883148777797,899.7383521152366,900.2347689528176,900.0261987333782,51,552.8356651721251
5.0399999999999805,1.2112921741281781,-32.630434363271966,124.30795109966098,5.05790861667932,5.895040436502793,0.0,3.753411943942292,-22.985598041801026,21.13372645458481,-0.4835672646171387,-0.021882799303973827,0.0,899.6014379580919,899.9925635303431,900.0724727156683,900.2061055750777,52,553.9972003173384
5.0399999999999805,-29.395439743633876,-19.97578985058233,122.45051299331816,0.08332485396497358,1.3441466376854008,0.0,-24.76044341509699,-7.223289050593453,18.598365208913176,0.23624237638133275,0.49370235871380613,0.0,899.7602911338166,899.94109481452,899.7346555995815,900.0424771152464,53,553.0335099280588
5.0399999999999805,-38.60126797165843,-14.379042119891974,119.50859520861145,5.54673884102893,1.5495860955768883,0.0,-27.66456346006505,-5.955017850614071,14.9669329266659,-0.44582655925232717,0.6491881430768591,0.0,899.8499004495093,900.0845538303571,899.8516903231958,898.8584293459002,54,552.9618403600978
5.0399999999999805,-29.409089005517725,-45.16666981553318,113.54685883416946,4.739034439811618,0.404125463549005,0.0,-13.993052721262705,-25.650523127011038,11.994336196671384,-0.4023312942316008,0.10237624486486284,0.0,900.4004167598708,900.5124968930446,899.5065255602354,900.2085879685469,55,550.9789422595702
5.0399999999999805,29.528669931686814,-18.423610839711777,127.15348009243758,0.06552751688523628,5.463400223456208,0.0,15.791343824476366,-7.483903846794576,25.26707599237184,0.2641792494148323,-0.018786770983478078,0.0,899.4773036264302,900.6862640412205,899.8855932001997,900.0000221388578,56,551.9606912678639
5.0399999999999805,-41.26268936842733,7.67228832702409,120.5988233094034,0.7493730760046935,0.747814334061788,0.0,-22.770208322924397,4.807776831928996,20.249919761105215,0.33385904983212245,-0.1533575475322575,0.0,900.1628368846127,899.6320654271692,899.6627884646969,899.6883994078374,57,553.145376294848
5.0399999999999805,-19.739484254249685,-10.648055985401506,127.40369754304434,0.26777628713166024,0.8700218436436593,0.0,-15.200898898801528,-3.17844171209976,26.522315907406405,0.08794492983447404,0.4190775163470929,0.0,899.8317333172936,899.728836802305,899.8607262385941,899.5065668481242,58,553.9932652851829
5.0399999999999805,-35.76374263345504,-21.65716421006914,119.86093410835815,5.559982365447052,0.9125967709502305,0.0,-20.283969761895676,-11.35731752338298,18.680385961159175,-0.134211485239158,0.2418283463944681,0.0,900.2224057207777,900.0458763752555,899.4453376613818,899.9960829192617,59,552.25571007839
5.0399999999999805,-27.66254480874126,20.872872529248518,135.07027831128892,1.0734823174228136,0.48941861561509725,0.0,-14.344471677471619,9.576299833178005,33.66720487204564,0.22457968598525022,-0.07354417212185754,0.0,900.6916897228357,899.7929045213962,899.8632568044078,900.1482032279033,60,551.4981184376893
5.0399999999999805,-36.068814945571624,-22.361594877603704,119.62596005549143,5.7840373822319435,0.9380719842870997,0.0,-20.13575373165662,-10.151149637055331,19.184227747119767,-0.23495146144970602,0.2278935348654998,0.0,900.0671361678027,899.7319161812882,900.0746390185154,899.6774049776619,61,552.012944086376
5.0399999999999805,10.854438197097691,9.911287538386794,128.6507185164087,0.26349129731852283,0.16230886900547237,0.0,2.9765311369323046,7.051685778687295,27.852769507994324,-0.10410427075858798,0.2727014675676395,0.0,899.8774492198615,900.1531275468196,900.1834896003771,900.4167709676332,62,554.7774439601907
5.0399999999999805,2.849679380529699,-31.93675064962403,124.88043974533439,5.803040180846892,5.794203180062443,0.0,3.4844247939475577,-17.56154148167208,24.79820635237092,0.18581598017379353,-0.2159735750075545,0.0,900.5780718519643,899.604672545794,900.5953046092267,899.9227223571903,63,553.9771423999644
5.0399999999999805,16.302589532553032,-33.16880608204993,121.81863124275044,5.38324302110763,5.8525508762693885,0.0,8.979329578580577,-19.92108074518349,19.972441711478023,-0.21225478938892545,-0.03403574595215568,0.0,899.9917072761738,900.1739061418732,900.1276191522597,899.47665997124,64,553.1135120623387
5.0399999999999805,17.795992699893567,-36.222520012537444,120.32094994933748,5.157665087739904,5.809315672243702,0.0,9.10241216856846,-21.904511848685228,18.66705224433457,-0.38618185026171203,-0.1483102174469718,0.0,899.9302728427598,899.9474831971909,900.3603681376235,900.0089935825474,65,552.5821262474094
5.0399999999999805,-46.976037741202425,13.958506837223016,120.02883952272539,0.5964260861246284,1.1024950896260526,0.0,-24.27786808475328,5.598707998285289,17.909254403493712,-0.1402141811469196,0.2809809796951246,0.0,900.4561053797645,900.1302812823019,900.0906781928595,899.1843361621237,66,551.7688280471343
5.0399999999999805,14.58688949775257,-26.550258529420056,124.5393301151021,5.4725327715067245,0.1530285163758327,0.0,5.760756193799847,-19.382802573049606,22.2148339275802,-0.0491400178920006,0.4350066186540892,0.0,899.9761733846121,900.1313186617818,899.6489300411608,899.9941883956056,67,553.8006983964126
5.0399999999999805,19.237405794313705,1.6701757551868972,140.43150484374988,6.2451586790214435,5.304553147273197,0.0,8.315579659292048,0.22362683375156964,40.09853287182681,-0.06106121244743325,0.011743383620461685,0.0,900.0360929143599,900.4257157122669,900.1889284659713,899.7380435619167,68,553.9266944318687
5.0399999999999805,-18.099021166006384,-20.821579209534736,124.99803320061285,5.756702993492567,0.3039664074422328,0.0,-9.985978926139062,-10.72870913079195,24.64271992156762,-0.24063025817056158,0.006273997013842347,0.0,899.4625436385459,900.0363210033553,899.9425655718167,900.5067078868087,69,553.4504092186679
5.0399999999999805,8.500073801265021,-3.1469577790615033,128.52778745685637,5.995282554317566,5.861632209277154,0.0,5.864157813587339,-3.382703357086134,28.1522396352033,-0.14720676668181124,-0.20058936386316384,0.0,899.8619718347879,899.7504983752793,899.9239870003199,900.2272455798005,70,555.6902975997126
5.0399999999999805,7.134860700677448,-33.97163000707829,122.97009001594515,5.403502759312605,0.15472399462327946,0.0,1.2917000337184399,-20.135705841082707,21.78073941566941,-0.14892324838075321,0.08341982005431985,0.0,899.7671605257127,899.6615303678185,900.3901159487024,900.3118216502015,71,553.3723103646556
5.0399999999999805,20.29178597738548,-74.12296844582958,97.17078598004127,4.314172051602007,5.4244611401949605,0.0,9.719367262060048,-37.27552426583528,-1.211200851375825,-0.400261031495871,-0.06693354197924226,0.0,899.4927434078132,900.1529193566112,900.4279234191738,900.4699515601043,72,550.4379676688061
5.0399999999999805,-17.21365165953694,1.929179975511122,127.30263174441966,6.091309968660607,0.22554834763771403,0.0,-9.849659495519132,-0.7609705040384003,26.887031391757326,-0.16451212146025784,-0.15626460498454414,0.0,899.848051142864,900.588847737013,900.1602921926159,899.9956868477175,73,555.0050085288839
5.0399999999999805,21.47205797745137,-4.211674558045817,133.36534840292802,0.21410582669320188,5.409704136736275,0.0,12.066577742030331,-0.8471734420506193,30.671878343682064,0.18353037492394786,-0.13974123862193832,0.0,900.3490116114668,900.5625441578323,900.0137052203161,899.9448693215728,74,553.8684934905425
5.0399999999999805,-2.9797464938032605,-1.6762180207172013,130.2593726816696,0.4207078882203481,5.917994577333539,0.0,1.8108369651120328,0.9844442401601124,30.696887237311522,0.28156387248416875,-0.13674227947568404,0.0,899.7912651640097,899.7127546947927,899.8799683162429,900.1540701747463,75,555.6452642453775
5.0399999999999805,-2.4045337636379966,18.344464100204668,128.81259770287346,0.39949166242611867,5.955239045589913,0.0,1.6028568549411621,9.632152285413008,27.65123424954777,0.12243818348490362,-0.165916973633399,0.0,900.0687733047254,899.3082799772524,900.2702358059939,900.1253415886802,76,554.2982895953917
5.0399999999999805,22.86688345018453,-1.5069936933427364,127.24086715580756,0.33505311562162454,6.070051139424679,0.0,11.077358850194432,1.578079761594,27.16007381034639,0.15818136348437145,0.24368924262815517,0.0,899.7251931723341,900.3450273577467,899.9731143718572,899.844114541913,77,554.1847599819442
5.0399999999999805,-0.7594476050102222,38.076108206113275,159.89750304132747,1.626879515582849,0.11490683067527208,0.0,-2.4010078821811343,26.291748704957918,90.77466643149398,0.44274248174182934,-0.06750578498805211,0.0,899.8267036004224,899.1234217679033,900.3507984151897,900.0665526175729,78,551.3890955473641
5.0399999999999805,-51.026212893763294,-16.497519379156152,111.35200965539369,5.567471821304288,1.794529954549203,0.0,-31.6136965782484,-4.568988302983291,7.496646344044894,-0.1576603973918397,0.5757662786597408,0.0,899.6210974415911,899.7978648000211,899.3634248648382,899.9794843449882,79,552.2879728819584
5.0399999999999805,-9.073738430178528,-0.9916352137117608,128.71942157860084,0.30750860117665546,0.4540203339040749,0.0,-9.019853072009385,0.7061024248524138,27.720518247604915,0.2509579947289294,0.19391340438597995,0.0,899.6691977999195,900.3024316879232,900.3130131172729,900.3136956872821,80,555.9019021500293
5.0399999999999805,17.71775100814546,-2.159235085492819,174.63388221464615,6.216490187087675,4.627985074294678,0.0,27.965335558131578,-8.04964731854407,141.54992768594897,-0.025893232821097643,-0.3686596817591972,0.0,899.4731276238756,900.0922592524595,900.6419442455799,899.5966470329375,81,553.3007739350179
5.0399999999999805,3.5467323256358396,-15.722902855121673,131.06209023523374,5.677223035882509,5.414000335484856,0.0,5.825120377487593,-12.916074639636285,31.56951303481457,-0.24088745118148555,-0.5095483119025568,0.0,900.0712674943004,899.9999256198114,900.0860949002823,900.3538687999842,82,555.0652695136213
5.0399999999999805,-7.904219071257837,-21.47456172439457,126.52552837152355,5.565883778445903,0.5292429511827041,0.0,-8.47696620393273,-13.829739295726904,24.834530245432934,-0.29466620746219063,0.1104681440873578,0.0,900.8555945796219,899.9901592514392,900.0077404694434,899.7920848993158,83,554.529693391177
5.0399999999999805,-19.821729775569896,13.711875738891496,127.10564617725295,0.46923788566847335,0.5879875841986655,0.0,-12.853134739581535,8.147565963992347,25.071889526802572,0.030988798728961795,0.011307873497606733,0.0,900.3522899856248,900.2227298141054,899.6871973882186,900.021518028557,84,553.9869290470746
5.0399999999999805,2.3339370450086503,-5.959420778058681,130.15471419546242,0.4987969328399213,6.100897185614912,0.0,2.412085460076493,-0.39881398591402156,30.949545866700387,0.3523644180059166,0.02341975661132671,0.0,900.398790353855,900.541395365332,900.1238783174081,899.6974980314699,85,555.5426934686071
5.0399999999999805,15.347682009607881,-26.91305062717897,124.12299436376796,5.7642879572899055,5.819806204398471,0.0,8.561904734750266,-15.447717858937073,23.18220645937433,0.07011210156864507,-0.214376013382251,0.0,900.9964146461276,899.7763856116801,900.3199492163214,900.0189687857713,86,553.3822009346212
5.0399999999999805,-14.995524119323747,-3.531285594505209,127.62141547480894,6.282004477699907,0.47164449657724106,0.0,-10.161975188282339,-1.3852511483376733,26.649946051933387,-0.006397327588572645,0.15581212032654718,0.0,900.1921813888516,899.9611753255996,900.1554576489144,900.449426572415,87,555.2001841048402
5.0399999999999805,-28.100260097257564,-29.66406858988051,119.42024163613057,4.967118450807877,0.9590067232251096,0.0,-19.341392768835195,-20.268581604353763,14.758068480519547,-0.2175711435113426,0.3267045442682568,0.0,899.7569322624935,900.2047068403126,899.3743947316046,900.2512291776326,88,553.1133495642099
5.0399999999999805,16.859346477305866,-52.22635222267769,109.56121655687579,4.397359873210956,5.881001717837453,0.0,9.335637478596636,-31.22626265196962,5.05831423688615,-0.5288520491988563,-0.21938267948305445,0.0,899.9483290050558,898.9994056073679,900.1949005640614,899.63582936485,89,552.3679654584354
5.0399999999999805,0.19089810146325895,-26.482915118736997,125.22599236678447,5.042361328403544,6.109537055005717,0.0,0.9488994726040103,-21.64574929941088,21.822063599311544,-0.5899677904435687,-0.13702052210811128,0.0,900.1266330293655,899.5748764292298,899.8448848643178,899.9169638488114,90,554.8773901566277
5.0399999999999805,18.122061353654743,24.984333171910816,126.7316305995672,0.6054187282828849,5.785141324787226,0.0,9.9416023999284,13.08945876839661,24.48528786898889,-0.10933242139093784,-0.06382105179415389,0.0,900.179743863454,900.0718279952112,900.2207047747519,899.8014633787341,91,552.7921502775251
5.0399999999999805,16.130247742422572,17.771544236000448,130.41261842412956,6.033452363086937,5.32645653639635,0.0,12.218704807745043,3.1189325011155455,31.083430766691833,-0.22813578278850713,-0.3572961825577895,0.0,899.7863306903704,899.8099095042843,900.3294838865231,900.0622371146635,92,553.332280168102
5.0399999999999805,-20.469662256600518,-1.822456054250189,126.7730724798348,0.04847184974236107,0.8043938165450486,0.0,-14.901119650676515,-1.1477086127077982,25.18952729334464,-0.018341147651639904,0.3650897864839091,0.0,899.920934461139,900.3358060890741,900.4735598713903,899.766354826399,93,555.0377636895773
5.0399999999999805,2.1838046911549895,-28.62628654299432,124.68275777505905,5.29900598298854,0.3152635864775313,0.0,-1.4453318404196733,-19.815486069598112,22.66894273871952,-0.3449006927447198,0.3205095030394819,0.0,899.5339509518049,899.758106714467,900.7560712903276,900.1635215731,94,554.3528902372091
